(Intercept) as.factor(phenotypes$Age.x)1 as.factor(phenotypes$Age.x)2 as.factor(phenotypes$Age.x)3 as.factor(phenotypes$Age.x)4 as.factor(phenotypes$Age.x)5 as.factor(phenotypes$Age.x)6 as.factor(phenotypes$Age.x)7 as.factor(phenotypes$Age.x)8 as.factor(phenotypes$Age.x)9 as.factor(phenotypes$Age.x)10 as.factor(phenotypes$Age.y)3 as.factor(phenotypes$Age.y)4 as.factor(phenotypes$Age.y)5 as.factor(phenotypes$Age.y)6 as.factor(phenotypes$Age.y)7 as.factor(phenotypes$Age.y)8 as.factor(phenotypes$Age.y)9 as.factor(phenotypes$Gen.Line)RAMB as.factor(phenotypes$Gen.Line)UNKN as.factor(phenotypes$Management.Group)1 as.factor(phenotypes$Management.Group)2 as.factor(phenotypes$Lambs.Birthed.x)2 as.factor(phenotypes$Lambs.Birthed.x)3 as.factor(phenotypes$Lambs.Birthed.x)4 as.factor(phenotypes$Lambs.Birthed.y)2 as.factor(phenotypes$Lambs.Birthed.y)3
5.651635 0.5336377 -0.4613313 -0.6528228 -0.5456171 -0.7147681 -0.6404372 -0.3554754 -0.6436229 -0.8473916 -1.472908 0.1511815 -6.308828 -6.606033 -7.366919 -6.595601 -7.135647 -6.186546 0.1278044 -0.1389854 7.702043 6.851854 0.1395246 0.4437977 0.4426211 -0.06378411 0.7043672
5.685056 -1.492498 -0.6573571 -0.7590083 -0.5970376 -0.6789832 -0.8138941 -0.4476824 -0.8098826 -0.8090304 -0.7913372 0.4132734 -6.490176 -6.446645 -7.465189 -7.282331 -8.619231 -5.058862 0.2487525 -0.14339 7.739638 6.769195 0.2012648 0.5440745 -0.01593059 0.09093527 -0.2512494
5.576246 -0.2858187 -0.5168399 -0.7808354 -0.7456166 -0.6709696 -1.004217 -0.3532106 -0.7392415 -1.099639 0.8345211 0.2704799 -6.35906 -6.331288 -7.310588 -7.321231 -5.929278 -5.01145 0.1814615 0.01587775 7.682647 6.656826 0.3123477 0.6126809 0.04343501 0.01558012 1.002684
5.528788 -0.5165629 -0.7266546 -0.7053921 -0.6799747 -0.6864181 -0.8185261 -0.4982072 -0.2051865 -0.7113882 -0.941169 0.2805745 -6.480157 -6.465337 -7.370237 -7.501686 -6.172599 -4.59497 0.2082493 0.177465 7.749253 6.829765 0.1922748 0.7751817 0.6085559 -0.0446861 -0.07782871
5.497485 0.4919635 -0.5595422 -0.8131566 -0.6494346 -0.6866849 -0.7169406 -0.62242 -0.4632843 -0.5343776 -1.108589 0.1934753 -6.599093 -6.587569 -7.124891 -6.276004 -5.513776 -6.559586 0.3049825 0.241548 7.473822 6.84952 0.09555149 0.6882733 1.027279 0.01524545 -0.02173817
5.58961 -1.240175 -0.6820125 -0.885176 -0.6885397 -0.8084201 -0.9062634 -0.4258676 -0.6874973 -0.3511918 -0.2353779 0.2609942 -6.602079 -6.537118 -7.390913 -7.243215 -6.326845 -7.925549 0.3807925 0.1517995 7.694263 6.809166 0.1582585 0.4627078 -0.2318486 -0.02479589 0.3527832
5.660654 -0.1588127 -0.762002 -0.9044297 -0.7168964 -0.8331934 -0.8540861 -0.364261 -0.7628976 -1.240975 -1.714708 0.3174291 -6.481084 -6.500483 -7.510234 -7.35602 -7.016522 -6.866307 0.2616412 -0.1426246 7.806764 6.796221 0.1791071 0.6041304 0.3343489 0.1090563 0.8645633
5.661455 0.3609526 -0.9417322 -0.8134025 -0.6667063 -0.9727617 -1.144697 -0.5828634 -0.7659397 -1.395045 -1.350568 0.2918679 -6.404291 -6.519846 -7.234791 -6.948762 -7.152382 -5.064857 0.3029674 -0.06229497 7.547579 6.817492 0.09877224 0.5438812 1.172902 0.09808782 0.6383445
5.688062 -0.289921 -0.8969732 -0.8365197 -0.7947416 -0.8698202 -0.9241381 -0.6818313 -0.4662357 -0.9652353 -2.113865 0.102805 -6.416121 -6.612483 -6.982413 -6.571929 -7.764479 -4.386102 0.2016265 -0.04852392 7.168682 6.659469 0.07117006 0.3593576 0.4473503 0.1487363 0.1037459
5.719212 -0.7030111 -0.8103893 -1.020349 -0.7562688 -0.8807567 -1.097914 -0.7187912 -0.8055373 -1.564219 -0.9078912 0.2790516 -6.414688 -6.287263 -6.850432 -6.496428 -4.438794 -5.594878 0.2055157 -0.3351944 7.056544 6.614651 0.1509728 0.5819078 0.03632309 -0.02700433 0.2478937
5.815854 -0.4965352 -0.9424557 -1.192497 -1.010503 -1.023282 -1.25325 -0.7301801 -0.9216453 -1.44278 -1.045462 0.3014479 -6.261295 -6.145704 -6.513271 -6.137602 -6.08591 -4.887287 0.1210329 -0.1086026 6.96001 6.559423 0.1365179 0.6923496 0.1550748 -0.002962337 0.8289912
5.608257 -0.2366931 -0.8403076 -1.029599 -0.7753055 -0.8223757 -1.096499 -0.5416924 -0.8566214 -1.270349 -1.38594 0.3141191 -6.255223 -6.220839 -6.717454 -6.49753 -6.212456 -5.200807 0.2666982 -0.2297985 7.061678 6.592651 0.2008098 0.6641586 0.3307758 -0.05917313 -0.7349988
5.557604 -1.503349 -0.7703201 -0.922201 -0.900985 -0.9688852 -1.136223 -0.7834211 -0.9045449 -1.173621 -0.919577 0.3146133 -6.129647 -6.139298 -6.794942 -6.722033 -6.190803 -4.94758 0.3285337 0.103417 7.167085 6.476826 0.2295971 0.5619679 0.4393813 -0.005470466 0.1506311
5.528285 -0.1183328 -0.6201069 -0.8753011 -0.8282438 -0.8694511 -1.077382 -0.735002 -0.7617057 -1.045022 -1.233862 0.1777229 -6.198149 -6.157108 -6.808681 -6.815798 -5.073061 -5.28162 0.2924056 -0.01035569 7.13317 6.497371 0.2533656 0.6055936 -0.1414402 0.1066129 -0.3386321
5.522722 -0.2102545 -0.8560318 -0.7869686 -0.8658353 -0.8133861 -0.8385731 -0.5014956 -1.091353 -0.8896413 -1.661185 0.3213545 -6.138224 -6.294333 -6.60201 -6.033068 -4.05818 -4.668639 0.1960258 -0.01354885 6.832921 6.644019 0.1834595 0.9217815 -0.109572 0.0748054 0.04073525
5.444618 -1.316306 -0.5759446 -0.8183746 -0.708986 -0.6242965 -0.9539965 -0.5579606 -0.7638731 -1.252987 -0.1334936 0.06255676 -6.278628 -6.217244 -6.53361 -6.8672 -5.409127 -5.129001 0.1951875 -0.07751918 6.889696 6.373365 0.1881482 0.4336213 -0.2873713 0.05528921 0.2863023
5.381841 -0.1866086 -0.7672905 -0.6823349 -0.6453819 -0.7970724 -0.8026956 -0.5567953 -0.5579239 -1.383265 -1.299727 0.1634193 -6.128446 -6.280425 -6.738107 -6.38037 -5.584934 -5.125042 0.1534364 0.1247622 7.031355 6.494321 0.1747109 0.4407682 0.05753553 -0.0165894 -0.04706528
5.350237 -0.4869235 -0.6935952 -0.5953979 -0.534827 -0.7279326 -0.6410557 -0.6405273 -0.5939538 -0.9802366 -1.119555 0.1599448 -6.094526 -6.170501 -6.52634 -6.857625 -5.288991 -5.746232 0.0007081269 0.07773093 6.928003 6.41995 0.1713902 0.7152219 0.09956176 -0.05932203 0.7052495
5.316893 -0.4675833 -0.6212505 -0.6261666 -0.5751727 -0.6785342 -0.9774169 -0.5496955 -0.550801 -0.7699446 -1.141958 0.3018527 -6.290953 -6.197004 -6.233369 -5.945111 -4.466703 -4.358493 0.0976826 -0.1796437 6.308779 6.49254 0.22511 0.5869765 0.6829136 -0.02657689 -0.1101595
5.312013 -0.2873291 -0.4539359 -0.5871484 -0.5613276 -0.6848714 -0.7487656 -0.5355298 -0.5031237 -0.7053111 -1.52042 0.1864405 -6.149611 -6.351708 -6.437086 -6.005306 -3.197831 -4.962785 0.1626363 0.09455029 6.494088 6.436533 0.0994368 0.4062118 0.4236309 0.03780151 0.01758303
5.390935 -0.3617226 -0.4501902 -0.7399869 -0.5571823 -0.7015729 -0.6205858 -0.4361682 -0.9242116 -1.201426 -0.4631944 0.2441437 -6.257368 -6.244784 -6.187146 -5.652813 -6.007153 -3.134482 0.1873714 -0.3668859 6.499051 6.707956 0.2178272 0.5148485 0.1461 -0.2386885 0.2302946
5.449462 0.01057772 -0.4832593 -0.7980489 -0.5926927 -0.7290662 -0.7639376 -0.5868569 -0.6430347 -1.154993 -0.6657515 0.2308943 -6.377311 -6.330995 -6.466047 -6.335748 -5.805938 -4.211071 0.2211583 -0.01703647 6.490478 6.641548 0.1997702 0.7978062 0.08829475 -0.02427854 0.9810769
5.484674 0.1762212 -0.7057924 -0.8077633 -0.7574502 -0.7882674 -0.7253691 -0.4566733 -0.8808293 -0.7417438 -1.222395 0.3523055 -6.286389 -6.331869 -5.931776 -5.737576 -3.911687 -4.945704 0.1236428 -0.0654758 6.356316 6.672361 0.1245309 0.3683281 0.05218311 0.04229792 -0.3795177
5.381376 -0.3614717 -0.5659507 -0.9342928 -0.5813969 -0.5026594 -0.7315184 -0.4821435 -0.6163503 -0.4015554 -1.601298 0.2530274 -6.322123 -6.26886 -6.069958 -5.467333 -5.067694 -2.998963 0.0433927 -0.170826 6.345883 6.594946 0.3289045 0.7978716 0.433963 -0.02761299 0.415306
5.342778 0.1383777 -0.5537363 -0.7221191 -0.5568795 -0.5204754 -0.6816916 -0.4473606 -0.4104656 -1.005448 -1.140623 0.1537153 -6.300742 -6.187254 -6.357748 -6.524966 -6.073547 -5.976876 0.2277252 0.1208563 6.636646 6.446036 0.2495119 0.7297297 0.3635522 0.08120503 0.2699243
5.47061 -0.3674201 -0.5109081 -0.6415706 -0.5683481 -0.4954496 -0.7356298 -0.2914243 -0.6765527 -0.5731477 -1.118544 0.2303919 -6.474522 -6.683988 -6.705066 -7.048892 -5.384537 -4.30503 0.3039992 -0.140065 6.693532 6.768052 0.2186618 0.4326547 0.1661799 0.04957923 0.09697106
5.315983 0.3852186 -0.2222174 -0.4732011 -0.3994462 -0.3058994 -0.5016262 -0.07679636 -0.2405475 -0.581773 -0.9416879 0.1110084 -6.659703 -6.518012 -6.684956 -7.11742 -3.99268 -5.665542 0.122016 0.09374232 6.753151 6.779072 0.1010797 0.4463793 0.5287714 -0.005667707 0.4291507
5.408373 -0.2344317 -0.3411478 -0.2593205 -0.3242971 -0.3253932 -0.4356316 -0.02522839 -0.2773729 -0.264329 -0.3099923 0.05779495 -6.580301 -6.419208 -6.577905 -6.351307 -4.81238 -4.762666 0.296891 0.1922553 6.513349 6.639385 0.1050824 0.1539206 0.2017636 0.03178246 0.8297544
5.403413 -0.5598166 -0.3450431 -0.3551021 -0.2338617 -0.3768163 -0.5683263 0.05408933 -0.03255209 -0.719762 -1.504429 0.1409942 -6.460306 -6.556387 -6.170209 -5.660713 -4.972645 -5.07907 0.1480765 -0.1303322 6.472774 6.761557 0.04716749 0.3582444 0.07475142 -0.05569377 0.05455415
5.364962 -0.2347658 -0.05937796 -0.3738625 -0.2247625 -0.4377946 -0.3145447 -0.105104 -0.1847128 -0.5703226 -0.623563 0.2124541 -6.605337 -6.534653 -6.65363 -6.115271 -5.959106 -4.890994 -0.05514694 -0.2091748 6.893398 6.824279 0.1234941 0.3305965 0.1648373 -0.009520796 0.3061189
5.364369 1.276174 -0.137917 -0.2819645 -0.1295989 -0.3032431 -0.3757719 -0.06425593 -0.1309793 -0.01547342 0.6141093 0.1327962 -6.408355 -6.521459 -6.894774 -6.290247 -4.237382 -3.229569 0.04888145 -0.06143733 7.132859 6.723414 0.1699454 0.9652115 0.6645655 -0.08227587 0.1394538
5.297751 -0.6516964 -0.3389486 -0.2436842 -0.1804638 -0.2057715 -0.3695806 0.2597784 -0.2670851 -0.1121772 -0.1098301 0.1872367 -6.290857 -6.306517 -6.773121 -7.646213 -6.595007 -4.176418 0.08909536 -0.1899131 6.870377 6.494004 0.1863673 0.6377273 -0.04120816 -0.02963455 0.2284201
5.204901 0.6177745 -0.06994704 -0.2125508 -0.1940719 -0.2492613 -0.4018408 0.09471344 -0.1060669 -0.5048358 -1.258876 0.1516725 -6.38019 -6.334316 -6.621901 -6.039395 -5.412749 -4.805094 0.1523481 -0.08075018 6.785028 6.589202 0.1742201 0.5613707 0.09570629 -0.1217951 -0.06615155
5.105907 0.6581899 -0.0148774 -0.1420251 0.01542749 0.008504485 -0.1022365 0.2560758 -0.04744294 -0.2009026 -0.470304 0.2818985 -6.458008 -6.456618 -6.485715 -6.197402 -5.870287 -6.672947 0.04782084 0.05967375 6.600161 6.738158 0.05426479 0.2961214 0.1678731 -0.1695879 -0.3772115
5.310343 0.1853136 0.08502433 0.01629563 -0.02762969 -0.1078882 -0.1904208 0.1962058 -0.009192402 -0.44448 -0.4752258 0.03503582 -6.438138 -6.328396 -6.66173 -5.908093 -4.583939 -5.416269 0.04032779 -0.1171245 6.843306 6.6107 0.1655206 0.5355045 0.6898525 0.02115033 0.2435394
5.223957 0.6189739 -0.05512021 -0.1643765 -0.04530062 -0.1328064 -0.1155996 -0.06403085 -0.0797171 -0.7182366 -0.6337157 0.2216849 -6.214953 -6.340669 -6.873898 -6.069547 -5.336522 -5.570984 -0.0347274 -0.137949 7.331706 6.569892 0.3089735 0.4909472 0.1673204 -0.02016685 0.6235874
5.44847 -0.01059375 9.203726e-05 -0.3509644 -0.1122505 -0.3278577 -0.3391017 0.03917244 -0.5067727 -0.1255454 -1.130034 0.1261147 -6.239208 -6.290882 -6.648096 -6.009467 -4.496915 -4.615023 0.2119116 -0.1214861 6.916817 6.464093 0.1317487 0.6387949 0.4566638 -0.04978681 -0.2197086
5.54126 -0.808555 -0.231434 -0.4568065 -0.4171384 -0.3622472 -0.4575764 0.03695514 -0.444129 -0.3429232 -1.417818 0.3829233 -6.020666 -5.96822 -6.7099 -5.9708 -5.95188 -4.35307 0.1701717 -0.2024894 7.087891 6.297111 0.2678624 0.5370933 1.325432 -0.1395697 0.49669
5.42887 -0.09396301 -0.1390363 -0.3492846 -0.2735926 -0.1776754 -0.4955912 -0.04622287 -0.1649382 -0.7968442 -0.8239345 0.3580544 -5.818797 -5.771172 -6.847105 -7.105065 -5.290216 -5.720664 0.1763002 0.1486626 7.498954 6.321425 0.2337949 0.4696354 0.0262135 -0.01637107 0.7947075
5.549132 -0.765982 -0.1205006 -0.2644698 -0.2737215 -0.3310523 -0.5737043 -0.129683 -0.2261012 -0.1816226 -0.6484783 0.2276297 -5.980632 -5.940024 -6.852046 -6.238282 -6.46721 -4.0401 0.2757443 -0.09961794 7.196287 6.278742 0.2562233 0.4846835 0.2355124 -0.04101414 -0.3678318
5.620542 -0.7887924 -0.4861813 -0.5351827 -0.3892129 -0.3248088 -0.4569571 0.01231423 -0.1944986 -0.9055584 -0.1154979 0.3385304 -5.90182 -5.945233 -6.862053 -6.456426 -6.345209 -4.988275 0.1627702 -0.1752944 7.159762 6.281989 0.2749173 0.7258204 0.4005334 0.0570242 0.5482306
5.589287 -0.2793721 -0.3727769 -0.4923428 -0.4766881 -0.5164682 -0.577119 -0.2148729 -0.4750103 -0.7965963 -1.45341 0.294933 -5.798572 -5.881368 -6.51502 -5.965882 -5.193375 -4.625766 0.1741649 0.2017063 6.863029 6.252956 0.1517217 0.6617738 -0.4545684 0.1059592 0.0710265
5.51818 -0.2368778 -0.4321248 -0.3103684 -0.2971295 -0.4283271 -0.351777 -0.07830894 -0.1990474 -0.511664 0.2449832 0.1204192 -6.122073 -6.136837 -6.441039 -6.358772 -4.361991 -5.001945 0.3051072 0.2441435 6.545593 6.305447 0.02166445 0.6548126 0.4500819 -0.05696847 0.2232167
5.595884 -0.4274635 -0.3937911 -0.5920755 -0.3949618 -0.26799 -0.464727 0.004499093 -0.3983545 -0.6028897 0.03997563 0.1472924 -6.038815 -5.900299 -6.022094 -6.656571 -4.533578 -4.554328 0.2508412 -0.04006806 6.128956 6.228966 0.1873484 0.7885545 0.9138817 -0.005508149 0.228732
5.48693 0.5027136 -0.2491892 -0.3516477 -0.2617766 -0.3503719 -0.4954303 -0.07649539 -0.3701056 -0.4817686 -0.3997418 0.2683334 -5.808515 -5.745715 -5.961291 -5.654025 -5.156932 -5.475679 0.09119971 -0.3765571 6.312216 6.173355 0.1544971 0.796331 0.07573549 -0.0152971 -0.2777403
5.645723 -0.7918023 -0.60237 -0.6212171 -0.4868436 -0.6711741 -0.5291729 -0.2513516 -0.08160844 -0.4798071 0.745276 0.3881563 -5.896417 -5.845059 -5.985407 -6.136365 -4.502675 -3.087596 0.2567876 -0.2273804 6.378115 6.314075 0.2016653 0.9030988 0.6263273 0.04024652 -0.2233662
5.652703 0.4450161 -0.3073134 -0.4843515 -0.3510213 -0.421726 -0.5037777 -0.1473868 -0.5563776 -0.7126121 -0.3580613 0.1390616 -5.97013 -6.001816 -6.263481 -5.746903 -4.294245 -3.617691 0.312602 -0.008145174 6.391228 6.296685 0.1885315 0.6234958 0.552833 -0.1260045 0.2274525
5.720067 -1.391165 -0.3191039 -0.3847494 -0.4129011 -0.323419 -0.4433249 -0.3013757 -0.1812282 -0.4678851 0.09719391 0.1082702 -6.079662 -6.035171 -6.403158 -6.06952 -5.945273 -5.002358 0.3621158 -0.04222245 6.692184 6.238344 0.1906869 0.3914297 0.1501228 0.06745498 0.6786308
5.676884 -0.8965941 -0.3770552 -0.4251576 -0.3848622 -0.5011698 -0.4992395 -0.1141363 -0.1705649 -0.53427 -0.5228017 -0.03904459 -5.954973 -6.011202 -6.582218 -5.971666 -5.534605 -4.783299 0.3780193 0.3095125 6.876166 6.174217 0.1658397 0.6357398 0.5241674 0.09733512 0.09022432
5.722046 -0.3427098 -0.301847 -0.4632781 -0.422816 -0.3453723 -0.5008716 -0.1267314 -0.3180665 -0.2519586 -1.345216 0.05130893 -5.939749 -5.832035 -6.612404 -6.878783 -6.415044 -5.66817 0.4178302 0.1484585 6.644138 6.038542 0.1363344 0.7061292 -0.1652522 0.1209903 -0.08731753
5.636466 -0.453706 -0.1486492 -0.4743397 -0.3401866 -0.3012101 -0.3550757 0.09630192 -0.4022355 -0.4038799 -0.923275 0.1350185 -5.935167 -5.909595 -6.516846 -6.240179 -3.279732 -5.216514 0.1344395 -0.1168033 6.626526 6.161101 0.2422902 0.5275858 0.1426069 0.0617553 0.2170123
5.629603 -0.3281773 -0.2404525 -0.3692862 -0.2560109 -0.4149866 -0.6049223 -0.3442772 -0.4980985 -0.7716749 0.556671 0.3541202 -5.649662 -5.502975 -6.263049 -6.348452 -6.382619 -5.344147 -0.2013933 -0.2532544 6.661659 5.963122 0.2213286 0.5616973 0.1503659 0.06446535 -0.183279
5.560118 0.1197762 0.04427562 -0.1842211 -0.2718467 -0.2835953 -0.4208335 -0.1274808 -0.08018283 -0.5312402 -0.5158044 0.2182929 -5.726637 -5.797581 -6.624096 -5.967595 -5.329449 -4.93342 -0.05252174 -0.1937522 6.752325 5.887118 0.162247 0.9136043 0.2509635 0.1435224 0.4287487
5.603888 -0.1663083 -0.1383876 -0.2460256 -0.104914 -0.2008369 -0.4114016 -0.02666012 -0.250517 -0.6116586 -0.9232499 -0.1133685 -5.68831 -5.573699 -6.14719 -5.453158 -5.131253 -5.422195 0.06088186 -0.0001166593 6.467381 5.806068 0.08220079 0.3952139 1.047528 -0.1004742 0.7573306
5.570657 0.5416577 -0.06703949 -0.243061 -0.177368 -0.2075743 -0.3770622 0.02890984 -0.2730286 -0.3908889 -0.04698245 0.139724 -5.246966 -5.495079 -6.176166 -4.731686 -6.368673 -4.331906 0.06110403 -0.22144 6.402219 5.663824 0.08002973 0.610167 1.520615 -0.1120967 0.2606308
5.475771 0.01579957 -0.1798797 -0.2435296 -0.1389525 -0.2611309 -0.3253717 0.07673218 -0.06568392 -0.4700188 0.1161894 0.2077517 -5.567453 -5.530893 -5.870678 -5.68519 -4.982251 -3.197112 0.247785 -0.09833539 6.031689 5.736823 0.2129639 0.5532793 0.5573822 0.001716399 -0.2052347
5.399999 0.3124992 0.03229026 -0.1478296 -0.08099269 -0.2270761 -0.4766397 0.1311024 0.02811413 -0.2738257 0.2922834 0.255887 -5.69812 -5.535967 -5.884888 -5.604717 -2.840461 -3.787508 0.2492411 0.1417644 5.875724 5.948908 0.2673663 0.5077775 0.7810702 -0.07767876 -0.2883855
5.537641 0.6779768 -0.2479377 -0.1595642 0.001492419 -0.182035 -0.2999675 0.01149411 0.1918061 -0.6381479 -0.3865373 0.32042 -5.796297 -5.925137 -5.59171 -4.672333 -3.931769 -4.34524 0.161203 -0.14494 5.729375 6.117321 0.2710317 0.7555841 -0.1636266 0.131176 0.559831
5.535674 -0.6898711 -0.01026094 -0.2388913 -0.004226808 -0.07502393 -0.230776 0.2004269 -0.1539404 -0.1511942 0.7284545 0.2400024 -5.70556 -5.73076 -5.472073 -4.937242 -5.524039 -2.987618 0.1380613 -0.150107 5.856335 6.00201 0.1663665 0.7396301 0.7339158 0.1173262 0.4446541
5.585428 0.5173115 -0.004969831 -0.2149504 -0.1494218 -0.10512 -0.1499432 -0.05852343 -0.1902134 -0.3090406 -0.395184 0.2048751 -5.871586 -5.68693 -5.930891 -5.105326 -4.360325 -3.742556 0.3440804 0.2183891 6.013939 6.063329 0.2564793 0.5308483 0.6975659 -0.08220982 0.3251098
5.652151 0.8093481 0.0903022 -0.09224507 -0.06117455 0.004458007 0.05907564 0.2315598 -0.2781046 -0.5371254 -0.1581375 0.2086432 -5.833248 -5.836216 -5.76731 -5.93374 -5.642207 -3.406106 0.3400865 -0.02129633 6.088386 5.997404 0.1699756 0.3544377 0.3750027 0.006050845 0.2516897
5.706129 1.027986 0.08762326 0.04707386 -0.007879058 0.1075697 0.1048134 0.2640546 0.00976467 -0.4368252 -0.4329995 -0.008624328 -5.650608 -5.579837 -6.113203 -5.549218 -5.829912 -3.193147 0.3188232 0.3060419 6.296006 5.771126 0.1472187 0.3593179 -0.5530167 0.07328115 0.6400789
5.69825 -0.04016759 0.2662036 0.04675663 0.2153247 0.05403376 0.1498471 0.1636743 0.01772744 -0.5354948 0.01197808 0.2376416 -5.588728 -5.738408 -6.051776 -6.317355 -5.539335 -4.938576 0.2383203 -0.1429626 6.403109 5.902286 0.207527 0.6191622 -0.1784449 -0.05213127 -0.2647259
5.660555 -0.3497066 0.2571894 0.2417248 0.2933468 0.2403116 0.05110563 0.5081619 0.3974749 0.1231919 0.4740826 0.2526975 -5.572184 -5.791159 -5.821106 -4.852662 -4.12231 -6.586336 -0.001952792 -0.1435015 6.081281 5.926583 0.2234054 0.1466246 0.3753069 0.1123192 -0.2101724
5.584121 0.4653224 0.4377314 0.1838353 0.3196835 0.4369977 0.4011885 0.6019536 0.2911647 -0.296108 0.5316778 0.2116537 -5.447812 -5.435344 -6.290648 -6.117881 -5.077659 -5.355449 0.02267261 -0.005143255 6.495716 5.747586 0.1561792 0.4651463 0.565181 -0.05279427 0.633295
5.507318 -0.54427 0.2970159 0.1856694 0.275081 0.2742686 0.106049 0.5311722 0.4913138 -0.1407669 -0.02260978 0.1902309 -5.365481 -5.329834 -6.306745 -5.744102 -6.121947 -5.504426 0.1625491 -0.3264739 6.770189 5.711287 0.1094245 0.3508587 0.3628547 -0.0430667 0.1512341
5.547115 1.212909 0.285605 0.1101357 0.2894816 0.2500679 0.1339703 0.1341756 0.2855851 -0.2481576 -0.1635919 0.3846161 -5.367145 -5.421014 -6.336927 -5.94656 -4.9702 -5.798335 0.1326724 -0.524131 6.638353 5.682196 0.1575755 0.6576373 -0.5024405 0.1980328 1.045631
5.563964 1.050312 0.2767971 0.02200155 0.127289 0.1722262 -0.08125204 0.3173883 0.486939 0.01921261 -0.5518048 0.4165613 -5.309797 -5.350672 -6.15666 -5.824181 -3.975022 -6.202875 0.2736722 -0.2811426 6.282239 5.649071 0.1079726 0.7924852 -0.2912442 0.09866466 0.1099797
5.530934 0.8015715 0.1669194 0.1387416 0.1954543 0.1085881 0.05929923 0.3708189 0.203798 -0.1841699 -0.3693344 0.3278121 -5.202642 -5.314066 -5.82382 -5.323018 -5.081124 -3.690867 0.1598326 -0.3839832 6.218453 5.793445 0.1972789 0.461313 0.3154319 0.05339171 0.4780816
5.536163 0.9343311 0.2842104 -0.06171552 0.06027719 0.01792074 -0.032949 0.3578953 0.02397557 -0.4034554 -1.137026 0.3414428 -5.37326 -5.556271 -5.189205 -5.038605 -4.459327 -2.367874 0.2396431 0.2504097 5.212071 5.73321 0.263325 0.6496153 1.499659 0.129646 -0.1190297
5.636316 -0.1518351 -0.0780844 -0.1958134 -0.1438535 -0.1400703 -0.3501953 0.03955167 -0.2439122 -0.3555915 -0.2793514 0.2909177 -5.22521 -5.448609 -5.134166 -4.450174 -3.360856 -4.333139 0.3155029 0.1628573 5.320326 5.560166 0.1738977 0.6742383 0.3244633 0.08491054 -0.1326042
5.706661 -0.1972406 -0.08390673 -0.09900072 -0.0756364 -0.1204357 -0.178724 -0.03381034 0.08289188 -0.624407 -0.4606857 -0.1110363 -5.288709 -5.275078 -5.503652 -5.259921 -4.151966 -5.26011 0.1406554 -0.06598334 5.687099 5.464241 0.1493008 0.7784733 0.4075197 0.1814482 0.2659602
5.505915 -0.5167812 -0.02416713 -0.2444075 0.01255106 -0.07388679 -0.1119405 0.2337287 -0.2329301 -0.230788 -0.4779392 0.09992206 -5.328161 -5.39961 -5.401311 -5.371293 -3.654713 -3.599211 0.1901952 0.04466783 5.37281 5.552524 0.1347432 0.5311643 0.4047701 -0.01473566 0.01644283
5.503948 -0.159667 -0.1278818 -0.139007 -0.1242944 -0.02794372 -0.1760562 0.05484525 -0.0138668 0.005605752 -1.075805 0.3293363 -5.48307 -5.480504 -5.261075 -4.771149 -4.995282 -3.34821 0.06765152 -0.4277071 5.651576 5.797698 0.1476012 0.606995 0.7519737 -0.2273119 -0.2485035
5.595412 -0.6388443 -0.2192736 -0.1247132 -0.008160604 -0.05530688 -0.1855129 0.2058363 0.05920805 -0.2856229 0.4892809 0.3224267 -5.319077 -5.346358 -5.779465 -5.572068 -6.166805 -3.496016 0.01840537 -0.09640356 6.343873 5.709505 0.1176474 0.5322077 0.9467734 -0.02291597 0.5073532
5.696392 -0.590105 -0.1165557 -0.2751993 -0.1800714 -0.1283419 -0.1993065 0.03935051 0.06565319 -0.3581108 -0.7447175 0.3107007 -5.363428 -5.34237 -6.065424 -6.136546 -3.660595 -3.146484 0.1022555 -0.1212217 6.365928 5.745727 0.1893935 0.5280958 0.03235207 0.007881026 0.2590806
5.614547 0.5856261 -0.04408683 -0.2245405 -0.09047637 -0.06001566 -0.1855771 0.05405487 0.2286201 -0.0125049 -1.811176 0.2063694 -5.55464 -5.368323 -5.992705 -5.965895 -4.701044 -3.747618 0.306873 -0.07454916 6.197199 5.802917 0.2284431 0.6960494 0.1898622 0.0049075 0.1200495
5.597716 0.1056866 0.1533914 -0.009665011 0.1450545 0.2445196 -0.09891701 0.1100431 0.234975 -0.3069156 -1.020162 0.0442976 -5.913214 -5.93291 -5.977904 -6.005613 -4.425222 -4.201304 0.256844 0.04144002 6.19494 6.056074 0.1101246 0.3132801 0.4450992 -0.0003703293 0.05767396
5.577577 0.6254782 0.1132812 0.09542944 0.2870449 0.17282 0.08030448 0.326671 0.3924525 -0.2449349 -0.2352805 0.08968464 -5.697571 -5.908336 -6.35686 -5.46209 -5.459486 -3.382861 0.265598 -0.1022887 6.633758 5.912022 0.2931232 0.6277422 -0.08392915 0.07841357 0.3885583
5.555426 0.7028053 0.222508 0.3432508 0.2319078 0.3051156 0.3016488 0.5922316 0.1802827 0.06253994 -0.2955562 0.03725187 -5.563324 -5.717659 -6.066286 -5.768739 -5.151107 -4.550691 0.1034733 -0.1382586 6.391266 5.891334 0.06227345 0.3453685 -0.27021 0.09456024 0.002763593
5.596465 0.5433291 0.3575922 0.08258168 0.3321997 0.1843782 0.02215146 0.3214418 0.449138 0.1800563 0.4258991 0.1720432 -5.537105 -5.756613 -6.355629 -5.976419 -6.051606 -5.056123 0.1673152 0.008713314 6.622147 5.82507 0.1857838 0.8411778 -0.2656464 0.06576622 0.2331135
